Country,srcYear,srcCalendarDay,ASI Monuments,Number of Tourists,YearCode,Year,DayCode,CalendarDay
India,2022,04-Nov-2022,Red Fort,6605,2022,"Financial Year (Apr - Mar), 2022",20221104,2022-11-04
India,2022,04-Nov-2022,Agra Fort,3919,2022,"Financial Year (Apr - Mar), 2022",20221104,2022-11-04
India,2022,05-Nov-2022,Taj Mahal,30582,2022,"Financial Year (Apr - Mar), 2022",20221105,2022-11-05
India,2022,05-Nov-2022,Agra Fort,6026,2022,"Financial Year (Apr - Mar), 2022",20221105,2022-11-05
India,2022,05-Nov-2022,Qutub Minar,6562,2022,"Financial Year (Apr - Mar), 2022",20221105,2022-11-05
India,2022,05-Nov-2022,Red Fort,9228,2022,"Financial Year (Apr - Mar), 2022",20221105,2022-11-05
India,2022,06-Nov-2022,Agra Fort,6718,2022,"Financial Year (Apr - Mar), 2022",20221106,2022-11-06
India,2022,06-Nov-2022,Red Fort,12034,2022,"Financial Year (Apr - Mar), 2022",20221106,2022-11-06
India,2022,06-Nov-2022,Taj Mahal,30837,2022,"Financial Year (Apr - Mar), 2022",20221106,2022-11-06
India,2022,06-Nov-2022,Qutub Minar,8472,2022,"Financial Year (Apr - Mar), 2022",20221106,2022-11-06
India,2022,07-Nov-2022,Red Fort,120,2022,"Financial Year (Apr - Mar), 2022",20221107,2022-11-07
India,2022,07-Nov-2022,Agra Fort,6216,2022,"Financial Year (Apr - Mar), 2022",20221107,2022-11-07
India,2022,07-Nov-2022,Taj Mahal,24229,2022,"Financial Year (Apr - Mar), 2022",20221107,2022-11-07
India,2022,07-Nov-2022,Qutub Minar,5348,2022,"Financial Year (Apr - Mar), 2022",20221107,2022-11-07
India,2022,08-Nov-2022,Red Fort,10657,2022,"Financial Year (Apr - Mar), 2022",20221108,2022-11-08
India,2022,08-Nov-2022,Agra Fort,6957,2022,"Financial Year (Apr - Mar), 2022",20221108,2022-11-08
India,2022,08-Nov-2022,Taj Mahal,28039,2022,"Financial Year (Apr - Mar), 2022",20221108,2022-11-08
India,2022,08-Nov-2022,Qutub Minar,6725,2022,"Financial Year (Apr - Mar), 2022",20221108,2022-11-08
India,2022,09-Nov-2022,Taj Mahal,13928,2022,"Financial Year (Apr - Mar), 2022",20221109,2022-11-09
India,2022,09-Nov-2022,Qutub Minar,3868,2022,"Financial Year (Apr - Mar), 2022",20221109,2022-11-09
India,2022,09-Nov-2022,Agra Fort,5525,2022,"Financial Year (Apr - Mar), 2022",20221109,2022-11-09
India,2022,09-Nov-2022,Red Fort,4641,2022,"Financial Year (Apr - Mar), 2022",20221109,2022-11-09
India,2022,10-Nov-2022,Taj Mahal,21535,2022,"Financial Year (Apr - Mar), 2022",20221110,2022-11-10
India,2022,10-Nov-2022,Red Fort,5418,2022,"Financial Year (Apr - Mar), 2022",20221110,2022-11-10
India,2022,10-Nov-2022,Qutub Minar,4540,2022,"Financial Year (Apr - Mar), 2022",20221110,2022-11-10
India,2022,10-Nov-2022,Agra Fort,5485,2022,"Financial Year (Apr - Mar), 2022",20221110,2022-11-10
India,2022,11-Nov-2022,Red Fort,7029,2022,"Financial Year (Apr - Mar), 2022",20221111,2022-11-11
India,2022,11-Nov-2022,Agra Fort,4397,2022,"Financial Year (Apr - Mar), 2022",20221111,2022-11-11
India,2022,11-Nov-2022,Taj Mahal,0,2022,"Financial Year (Apr - Mar), 2022",20221111,2022-11-11
India,2022,11-Nov-2022,Qutub Minar,5571,2022,"Financial Year (Apr - Mar), 2022",20221111,2022-11-11
India,2022,12-Nov-2022,Red Fort,11640,2022,"Financial Year (Apr - Mar), 2022",20221112,2022-11-12
India,2022,12-Nov-2022,Agra Fort,7230,2022,"Financial Year (Apr - Mar), 2022",20221112,2022-11-12
India,2022,12-Nov-2022,Qutub Minar,6912,2022,"Financial Year (Apr - Mar), 2022",20221112,2022-11-12
India,2022,12-Nov-2022,Taj Mahal,32936,2022,"Financial Year (Apr - Mar), 2022",20221112,2022-11-12
India,2022,13-Nov-2022,Agra Fort,8161,2022,"Financial Year (Apr - Mar), 2022",20221113,2022-11-13
India,2022,13-Nov-2022,Red Fort,13631,2022,"Financial Year (Apr - Mar), 2022",20221113,2022-11-13
India,2022,13-Nov-2022,Taj Mahal,31743,2022,"Financial Year (Apr - Mar), 2022",20221113,2022-11-13
India,2022,13-Nov-2022,Qutub Minar,9342,2022,"Financial Year (Apr - Mar), 2022",20221113,2022-11-13
India,2022,14-Nov-2022,Qutub Minar,5848,2022,"Financial Year (Apr - Mar), 2022",20221114,2022-11-14
India,2022,14-Nov-2022,Red Fort,0,2022,"Financial Year (Apr - Mar), 2022",20221114,2022-11-14
India,2022,14-Nov-2022,Taj Mahal,22878,2022,"Financial Year (Apr - Mar), 2022",20221114,2022-11-14
India,2022,14-Nov-2022,Agra Fort,6232,2022,"Financial Year (Apr - Mar), 2022",20221114,2022-11-14
India,2022,15-Nov-2022,Red Fort,7483,2022,"Financial Year (Apr - Mar), 2022",20221115,2022-11-15
India,2022,15-Nov-2022,Taj Mahal,16806,2022,"Financial Year (Apr - Mar), 2022",20221115,2022-11-15
India,2022,15-Nov-2022,Agra Fort,5136,2022,"Financial Year (Apr - Mar), 2022",20221115,2022-11-15
India,2022,15-Nov-2022,Qutub Minar,3961,2022,"Financial Year (Apr - Mar), 2022",20221115,2022-11-15
India,2022,16-Nov-2022,Red Fort,6720,2022,"Financial Year (Apr - Mar), 2022",20221116,2022-11-16
India,2022,16-Nov-2022,Qutub Minar,4598,2022,"Financial Year (Apr - Mar), 2022",20221116,2022-11-16
India,2022,16-Nov-2022,Taj Mahal,18294,2022,"Financial Year (Apr - Mar), 2022",20221116,2022-11-16
India,2022,16-Nov-2022,Agra Fort,5294,2022,"Financial Year (Apr - Mar), 2022",20221116,2022-11-16
India,2022,17-Nov-2022,Agra Fort,5937,2022,"Financial Year (Apr - Mar), 2022",20221117,2022-11-17
India,2022,17-Nov-2022,Qutub Minar,4110,2022,"Financial Year (Apr - Mar), 2022",20221117,2022-11-17
India,2022,17-Nov-2022,Taj Mahal,7082,2022,"Financial Year (Apr - Mar), 2022",20221117,2022-11-17
India,2022,17-Nov-2022,Red Fort,6476,2022,"Financial Year (Apr - Mar), 2022",20221117,2022-11-17
India,2022,18-Nov-2022,Taj Mahal,0,2022,"Financial Year (Apr - Mar), 2022",20221118,2022-11-18
India,2022,18-Nov-2022,Red Fort,7738,2022,"Financial Year (Apr - Mar), 2022",20221118,2022-11-18
India,2022,18-Nov-2022,Agra Fort,3839,2022,"Financial Year (Apr - Mar), 2022",20221118,2022-11-18
India,2022,18-Nov-2022,Qutub Minar,4781,2022,"Financial Year (Apr - Mar), 2022",20221118,2022-11-18
India,2022,19-Nov-2022,Agra Fort,0,2022,"Financial Year (Apr - Mar), 2022",20221119,2022-11-19
India,2022,19-Nov-2022,Red Fort,0,2022,"Financial Year (Apr - Mar), 2022",20221119,2022-11-19
India,2022,19-Nov-2022,Taj Mahal,0,2022,"Financial Year (Apr - Mar), 2022",20221119,2022-11-19
India,2022,19-Nov-2022,Qutub Minar,0,2022,"Financial Year (Apr - Mar), 2022",20221119,2022-11-19
India,2022,20-Nov-2022,Taj Mahal,16807,2022,"Financial Year (Apr - Mar), 2022",20221120,2022-11-20
India,2022,20-Nov-2022,Qutub Minar,8322,2022,"Financial Year (Apr - Mar), 2022",20221120,2022-11-20
India,2022,20-Nov-2022,Agra Fort,6920,2022,"Financial Year (Apr - Mar), 2022",20221120,2022-11-20
India,2022,20-Nov-2022,Red Fort,14247,2022,"Financial Year (Apr - Mar), 2022",20221120,2022-11-20
India,2022,21-Nov-2022,Taj Mahal,20836,2022,"Financial Year (Apr - Mar), 2022",20221121,2022-11-21
India,2022,21-Nov-2022,Red Fort,0,2022,"Financial Year (Apr - Mar), 2022",20221121,2022-11-21
India,2022,21-Nov-2022,Agra Fort,6036,2022,"Financial Year (Apr - Mar), 2022",20221121,2022-11-21
India,2022,21-Nov-2022,Qutub Minar,4298,2022,"Financial Year (Apr - Mar), 2022",20221121,2022-11-21
India,2022,22-Nov-2022,Qutub Minar,5636,2022,"Financial Year (Apr - Mar), 2022",20221122,2022-11-22
India,2022,22-Nov-2022,Agra Fort,5899,2022,"Financial Year (Apr - Mar), 2022",20221122,2022-11-22
India,2022,22-Nov-2022,Taj Mahal,19420,2022,"Financial Year (Apr - Mar), 2022",20221122,2022-11-22
India,2022,22-Nov-2022,Red Fort,8265,2022,"Financial Year (Apr - Mar), 2022",20221122,2022-11-22
India,2022,23-Nov-2022,Qutub Minar,3551,2022,"Financial Year (Apr - Mar), 2022",20221123,2022-11-23
India,2022,23-Nov-2022,Agra Fort,5155,2022,"Financial Year (Apr - Mar), 2022",20221123,2022-11-23
India,2022,23-Nov-2022,Red Fort,7417,2022,"Financial Year (Apr - Mar), 2022",20221123,2022-11-23
India,2022,23-Nov-2022,Taj Mahal,15539,2022,"Financial Year (Apr - Mar), 2022",20221123,2022-11-23
India,2022,24-Nov-2022,Taj Mahal,21008,2022,"Financial Year (Apr - Mar), 2022",20221124,2022-11-24
India,2022,24-Nov-2022,Red Fort,6657,2022,"Financial Year (Apr - Mar), 2022",20221124,2022-11-24
India,2022,24-Nov-2022,Agra Fort,5777,2022,"Financial Year (Apr - Mar), 2022",20221124,2022-11-24
India,2022,24-Nov-2022,Qutub Minar,3936,2022,"Financial Year (Apr - Mar), 2022",20221124,2022-11-24
India,2022,25-Nov-2022,Agra Fort,4062,2022,"Financial Year (Apr - Mar), 2022",20221125,2022-11-25
India,2022,25-Nov-2022,Red Fort,7531,2022,"Financial Year (Apr - Mar), 2022",20221125,2022-11-25
India,2022,25-Nov-2022,Taj Mahal,2127,2022,"Financial Year (Apr - Mar), 2022",20221125,2022-11-25
India,2022,25-Nov-2022,Qutub Minar,4624,2022,"Financial Year (Apr - Mar), 2022",20221125,2022-11-25
India,2022,26-Nov-2022,Agra Fort,6488,2022,"Financial Year (Apr - Mar), 2022",20221126,2022-11-26
India,2022,26-Nov-2022,Qutub Minar,6395,2022,"Financial Year (Apr - Mar), 2022",20221126,2022-11-26
India,2022,26-Nov-2022,Red Fort,9486,2022,"Financial Year (Apr - Mar), 2022",20221126,2022-11-26
India,2022,26-Nov-2022,Taj Mahal,28463,2022,"Financial Year (Apr - Mar), 2022",20221126,2022-11-26
India,2022,27-Nov-2022,Agra Fort,7059,2022,"Financial Year (Apr - Mar), 2022",20221127,2022-11-27
India,2022,27-Nov-2022,Taj Mahal,24845,2022,"Financial Year (Apr - Mar), 2022",20221127,2022-11-27
India,2022,27-Nov-2022,Qutub Minar,7878,2022,"Financial Year (Apr - Mar), 2022",20221127,2022-11-27
India,2022,27-Nov-2022,Red Fort,13001,2022,"Financial Year (Apr - Mar), 2022",20221127,2022-11-27
India,2022,28-Nov-2022,Taj Mahal,18035,2022,"Financial Year (Apr - Mar), 2022",20221128,2022-11-28
India,2022,28-Nov-2022,Red Fort,0,2022,"Financial Year (Apr - Mar), 2022",20221128,2022-11-28
India,2022,28-Nov-2022,Agra Fort,5145,2022,"Financial Year (Apr - Mar), 2022",20221128,2022-11-28
India,2022,28-Nov-2022,Qutub Minar,4267,2022,"Financial Year (Apr - Mar), 2022",20221128,2022-11-28
India,2022,29-Nov-2022,Red Fort,7076,2022,"Financial Year (Apr - Mar), 2022",20221129,2022-11-29
India,2022,29-Nov-2022,Qutub Minar,3815,2022,"Financial Year (Apr - Mar), 2022",20221129,2022-11-29
India,2022,29-Nov-2022,Agra Fort,4751,2022,"Financial Year (Apr - Mar), 2022",20221129,2022-11-29
India,2022,29-Nov-2022,Taj Mahal,16815,2022,"Financial Year (Apr - Mar), 2022",20221129,2022-11-29
India,2022,30-Nov-2022,Qutub Minar,3660,2022,"Financial Year (Apr - Mar), 2022",20221130,2022-11-30
India,2022,30-Nov-2022,Agra Fort,4143,2022,"Financial Year (Apr - Mar), 2022",20221130,2022-11-30
India,2022,30-Nov-2022,Taj Mahal,15310,2022,"Financial Year (Apr - Mar), 2022",20221130,2022-11-30
India,2022,30-Nov-2022,Red Fort,6046,2022,"Financial Year (Apr - Mar), 2022",20221130,2022-11-30
India,2022,01-Dec-2022,Qutub Minar,3601,2022,"Financial Year (Apr - Mar), 2022",20221201,2022-12-01
India,2022,01-Dec-2022,Taj Mahal,16932,2022,"Financial Year (Apr - Mar), 2022",20221201,2022-12-01
India,2022,01-Dec-2022,Red Fort,5271,2022,"Financial Year (Apr - Mar), 2022",20221201,2022-12-01
India,2022,01-Dec-2022,Agra Fort,4585,2022,"Financial Year (Apr - Mar), 2022",20221201,2022-12-01
India,2022,02-Dec-2022,Qutub Minar,5441,2022,"Financial Year (Apr - Mar), 2022",20221202,2022-12-02
India,2022,02-Dec-2022,Agra Fort,3463,2022,"Financial Year (Apr - Mar), 2022",20221202,2022-12-02
India,2022,02-Dec-2022,Red Fort,6031,2022,"Financial Year (Apr - Mar), 2022",20221202,2022-12-02
India,2022,02-Dec-2022,Taj Mahal,0,2022,"Financial Year (Apr - Mar), 2022",20221202,2022-12-02
India,2022,03-Dec-2022,Agra Fort,5107,2022,"Financial Year (Apr - Mar), 2022",20221203,2022-12-03
India,2022,03-Dec-2022,Qutub Minar,5088,2022,"Financial Year (Apr - Mar), 2022",20221203,2022-12-03
India,2022,03-Dec-2022,Red Fort,7361,2022,"Financial Year (Apr - Mar), 2022",20221203,2022-12-03
India,2022,03-Dec-2022,Taj Mahal,23752,2022,"Financial Year (Apr - Mar), 2022",20221203,2022-12-03
India,2022,04-Dec-2022,Taj Mahal,17096,2022,"Financial Year (Apr - Mar), 2022",20221204,2022-12-04
India,2022,04-Dec-2022,Qutub Minar,6605,2022,"Financial Year (Apr - Mar), 2022",20221204,2022-12-04
India,2022,04-Dec-2022,Agra Fort,13629,2022,"Financial Year (Apr - Mar), 2022",20221204,2022-12-04
India,2022,04-Dec-2022,Red Fort,10851,2022,"Financial Year (Apr - Mar), 2022",20221204,2022-12-04
India,2022,05-Dec-2022,Red Fort,33,2022,"Financial Year (Apr - Mar), 2022",20221205,2022-12-05
India,2022,05-Dec-2022,Taj Mahal,17617,2022,"Financial Year (Apr - Mar), 2022",20221205,2022-12-05
India,2022,05-Dec-2022,Qutub Minar,4798,2022,"Financial Year (Apr - Mar), 2022",20221205,2022-12-05
India,2022,05-Dec-2022,Agra Fort,4756,2022,"Financial Year (Apr - Mar), 2022",20221205,2022-12-05
India,2022,06-Dec-2022,Qutub Minar,3980,2022,"Financial Year (Apr - Mar), 2022",20221206,2022-12-06
India,2022,06-Dec-2022,Taj Mahal,15978,2022,"Financial Year (Apr - Mar), 2022",20221206,2022-12-06
India,2022,06-Dec-2022,Agra Fort,4840,2022,"Financial Year (Apr - Mar), 2022",20221206,2022-12-06
India,2022,06-Dec-2022,Red Fort,7198,2022,"Financial Year (Apr - Mar), 2022",20221206,2022-12-06
India,2022,07-Dec-2022,Agra Fort,4596,2022,"Financial Year (Apr - Mar), 2022",20221207,2022-12-07
India,2022,07-Dec-2022,Qutub Minar,3633,2022,"Financial Year (Apr - Mar), 2022",20221207,2022-12-07
India,2022,07-Dec-2022,Red Fort,6000,2022,"Financial Year (Apr - Mar), 2022",20221207,2022-12-07
India,2022,07-Dec-2022,Taj Mahal,14924,2022,"Financial Year (Apr - Mar), 2022",20221207,2022-12-07
India,2022,08-Dec-2022,Red Fort,5850,2022,"Financial Year (Apr - Mar), 2022",20221208,2022-12-08
India,2022,08-Dec-2022,Taj Mahal,15855,2022,"Financial Year (Apr - Mar), 2022",20221208,2022-12-08
India,2022,08-Dec-2022,Agra Fort,3812,2022,"Financial Year (Apr - Mar), 2022",20221208,2022-12-08
India,2022,08-Dec-2022,Qutub Minar,6516,2022,"Financial Year (Apr - Mar), 2022",20221208,2022-12-08
India,2022,09-Dec-2022,Taj Mahal,0,2022,"Financial Year (Apr - Mar), 2022",20221209,2022-12-09
India,2022,09-Dec-2022,Red Fort,6865,2022,"Financial Year (Apr - Mar), 2022",20221209,2022-12-09
India,2022,09-Dec-2022,Agra Fort,4043,2022,"Financial Year (Apr - Mar), 2022",20221209,2022-12-09
India,2022,09-Dec-2022,Qutub Minar,5422,2022,"Financial Year (Apr - Mar), 2022",20221209,2022-12-09
India,2022,10-Dec-2022,Red Fort,10493,2022,"Financial Year (Apr - Mar), 2022",20221210,2022-12-10
India,2022,10-Dec-2022,Agra Fort,6637,2022,"Financial Year (Apr - Mar), 2022",20221210,2022-12-10
India,2022,10-Dec-2022,Qutub Minar,7271,2022,"Financial Year (Apr - Mar), 2022",20221210,2022-12-10
India,2022,10-Dec-2022,Taj Mahal,30609,2022,"Financial Year (Apr - Mar), 2022",20221210,2022-12-10
India,2022,11-Dec-2022,Qutub Minar,8148,2022,"Financial Year (Apr - Mar), 2022",20221211,2022-12-11
India,2022,11-Dec-2022,Agra Fort,6829,2022,"Financial Year (Apr - Mar), 2022",20221211,2022-12-11
India,2022,11-Dec-2022,Taj Mahal,27060,2022,"Financial Year (Apr - Mar), 2022",20221211,2022-12-11
India,2022,11-Dec-2022,Red Fort,14253,2022,"Financial Year (Apr - Mar), 2022",20221211,2022-12-11
India,2022,12-Dec-2022,Red Fort,0,2022,"Financial Year (Apr - Mar), 2022",20221212,2022-12-12
India,2022,12-Dec-2022,Qutub Minar,5259,2022,"Financial Year (Apr - Mar), 2022",20221212,2022-12-12
India,2022,12-Dec-2022,Agra Fort,4600,2022,"Financial Year (Apr - Mar), 2022",20221212,2022-12-12
India,2022,12-Dec-2022,Taj Mahal,18930,2022,"Financial Year (Apr - Mar), 2022",20221212,2022-12-12
India,2022,13-Dec-2022,Agra Fort,5008,2022,"Financial Year (Apr - Mar), 2022",20221213,2022-12-13
India,2022,13-Dec-2022,Taj Mahal,18005,2022,"Financial Year (Apr - Mar), 2022",20221213,2022-12-13
India,2022,13-Dec-2022,Qutub Minar,6841,2022,"Financial Year (Apr - Mar), 2022",20221213,2022-12-13
India,2022,13-Dec-2022,Red Fort,7765,2022,"Financial Year (Apr - Mar), 2022",20221213,2022-12-13
India,2022,14-Dec-2022,Red Fort,6203,2022,"Financial Year (Apr - Mar), 2022",20221214,2022-12-14
India,2022,14-Dec-2022,Qutub Minar,4143,2022,"Financial Year (Apr - Mar), 2022",20221214,2022-12-14
India,2022,14-Dec-2022,Agra Fort,4431,2022,"Financial Year (Apr - Mar), 2022",20221214,2022-12-14
India,2022,14-Dec-2022,Taj Mahal,17404,2022,"Financial Year (Apr - Mar), 2022",20221214,2022-12-14
India,2022,15-Dec-2022,Taj Mahal,18735,2022,"Financial Year (Apr - Mar), 2022",20221215,2022-12-15
India,2022,15-Dec-2022,Red Fort,4483,2022,"Financial Year (Apr - Mar), 2022",20221215,2022-12-15
India,2022,15-Dec-2022,Agra Fort,6431,2022,"Financial Year (Apr - Mar), 2022",20221215,2022-12-15
India,2022,15-Dec-2022,Qutub Minar,4161,2022,"Financial Year (Apr - Mar), 2022",20221215,2022-12-15
India,2022,16-Dec-2022,Red Fort,3604,2022,"Financial Year (Apr - Mar), 2022",20221216,2022-12-16
India,2022,16-Dec-2022,Taj Mahal,0,2022,"Financial Year (Apr - Mar), 2022",20221216,2022-12-16
India,2022,16-Dec-2022,Qutub Minar,4939,2022,"Financial Year (Apr - Mar), 2022",20221216,2022-12-16
India,2022,16-Dec-2022,Agra Fort,7995,2022,"Financial Year (Apr - Mar), 2022",20221216,2022-12-16
India,2022,17-Dec-2022,Qutub Minar,7173,2022,"Financial Year (Apr - Mar), 2022",20221217,2022-12-17
India,2022,17-Dec-2022,Red Fort,6994,2022,"Financial Year (Apr - Mar), 2022",20221217,2022-12-17
India,2022,17-Dec-2022,Taj Mahal,28060,2022,"Financial Year (Apr - Mar), 2022",20221217,2022-12-17
India,2022,17-Dec-2022,Agra Fort,10149,2022,"Financial Year (Apr - Mar), 2022",20221217,2022-12-17
India,2022,18-Dec-2022,Taj Mahal,27963,2022,"Financial Year (Apr - Mar), 2022",20221218,2022-12-18
India,2022,18-Dec-2022,Qutub Minar,8690,2022,"Financial Year (Apr - Mar), 2022",20221218,2022-12-18
India,2022,18-Dec-2022,Red Fort,7248,2022,"Financial Year (Apr - Mar), 2022",20221218,2022-12-18
India,2022,18-Dec-2022,Agra Fort,16163,2022,"Financial Year (Apr - Mar), 2022",20221218,2022-12-18
India,2022,19-Dec-2022,Agra Fort,0,2022,"Financial Year (Apr - Mar), 2022",20221219,2022-12-19
India,2022,19-Dec-2022,Qutub Minar,5842,2022,"Financial Year (Apr - Mar), 2022",20221219,2022-12-19
India,2022,19-Dec-2022,Red Fort,5192,2022,"Financial Year (Apr - Mar), 2022",20221219,2022-12-19
India,2022,19-Dec-2022,Taj Mahal,19546,2022,"Financial Year (Apr - Mar), 2022",20221219,2022-12-19
India,2022,20-Dec-2022,Qutub Minar,5365,2022,"Financial Year (Apr - Mar), 2022",20221220,2022-12-20
India,2022,20-Dec-2022,Agra Fort,8446,2022,"Financial Year (Apr - Mar), 2022",20221220,2022-12-20
India,2022,20-Dec-2022,Taj Mahal,19708,2022,"Financial Year (Apr - Mar), 2022",20221220,2022-12-20
India,2022,20-Dec-2022,Red Fort,5182,2022,"Financial Year (Apr - Mar), 2022",20221220,2022-12-20
India,2022,21-Dec-2022,Taj Mahal,19630,2022,"Financial Year (Apr - Mar), 2022",20221221,2022-12-21
India,2022,21-Dec-2022,Agra Fort,7623,2022,"Financial Year (Apr - Mar), 2022",20221221,2022-12-21
India,2022,21-Dec-2022,Qutub Minar,5138,2022,"Financial Year (Apr - Mar), 2022",20221221,2022-12-21
India,2022,21-Dec-2022,Red Fort,5342,2022,"Financial Year (Apr - Mar), 2022",20221221,2022-12-21
India,2022,22-Dec-2022,Red Fort,5610,2022,"Financial Year (Apr - Mar), 2022",20221222,2022-12-22
India,2022,22-Dec-2022,Agra Fort,7053,2022,"Financial Year (Apr - Mar), 2022",20221222,2022-12-22
India,2022,22-Dec-2022,Qutub Minar,4969,2022,"Financial Year (Apr - Mar), 2022",20221222,2022-12-22
India,2022,22-Dec-2022,Taj Mahal,21624,2022,"Financial Year (Apr - Mar), 2022",20221222,2022-12-22
India,2022,23-Dec-2022,Qutub Minar,6030,2022,"Financial Year (Apr - Mar), 2022",20221223,2022-12-23
India,2022,23-Dec-2022,Taj Mahal,0,2022,"Financial Year (Apr - Mar), 2022",20221223,2022-12-23
India,2022,23-Dec-2022,Red Fort,4302,2022,"Financial Year (Apr - Mar), 2022",20221223,2022-12-23
India,2022,23-Dec-2022,Agra Fort,8774,2022,"Financial Year (Apr - Mar), 2022",20221223,2022-12-23
India,2022,24-Dec-2022,Taj Mahal,31983,2022,"Financial Year (Apr - Mar), 2022",20221224,2022-12-24
India,2022,24-Dec-2022,Qutub Minar,8206,2022,"Financial Year (Apr - Mar), 2022",20221224,2022-12-24
India,2022,24-Dec-2022,Agra Fort,7140,2022,"Financial Year (Apr - Mar), 2022",20221224,2022-12-24
India,2022,24-Dec-2022,Red Fort,7399,2022,"Financial Year (Apr - Mar), 2022",20221224,2022-12-24
India,2022,25-Dec-2022,Agra Fort,17127,2022,"Financial Year (Apr - Mar), 2022",20221225,2022-12-25
India,2022,25-Dec-2022,Qutub Minar,10124,2022,"Financial Year (Apr - Mar), 2022",20221225,2022-12-25
India,2022,25-Dec-2022,Red Fort,7965,2022,"Financial Year (Apr - Mar), 2022",20221225,2022-12-25
India,2022,25-Dec-2022,Taj Mahal,32679,2022,"Financial Year (Apr - Mar), 2022",20221225,2022-12-25
India,2022,26-Dec-2022,Taj Mahal,28955,2022,"Financial Year (Apr - Mar), 2022",20221226,2022-12-26
India,2022,26-Dec-2022,Qutub Minar,7189,2022,"Financial Year (Apr - Mar), 2022",20221226,2022-12-26
India,2022,26-Dec-2022,Red Fort,0,2022,"Financial Year (Apr - Mar), 2022",20221226,2022-12-26
India,2022,26-Dec-2022,Agra Fort,7549,2022,"Financial Year (Apr - Mar), 2022",20221226,2022-12-26
India,2022,27-Dec-2022,Red Fort,12285,2022,"Financial Year (Apr - Mar), 2022",20221227,2022-12-27
India,2022,27-Dec-2022,Agra Fort,6646,2022,"Financial Year (Apr - Mar), 2022",20221227,2022-12-27
India,2022,27-Dec-2022,Taj Mahal,26603,2022,"Financial Year (Apr - Mar), 2022",20221227,2022-12-27
India,2022,27-Dec-2022,Qutub Minar,6954,2022,"Financial Year (Apr - Mar), 2022",20221227,2022-12-27
India,2022,28-Dec-2022,Red Fort,10986,2022,"Financial Year (Apr - Mar), 2022",20221228,2022-12-28
India,2022,28-Dec-2022,Qutub Minar,7582,2022,"Financial Year (Apr - Mar), 2022",20221228,2022-12-28
India,2022,28-Dec-2022,Taj Mahal,28431,2022,"Financial Year (Apr - Mar), 2022",20221228,2022-12-28
India,2022,28-Dec-2022,Agra Fort,7535,2022,"Financial Year (Apr - Mar), 2022",20221228,2022-12-28
India,2022,29-Dec-2022,Qutub Minar,8435,2022,"Financial Year (Apr - Mar), 2022",20221229,2022-12-29
India,2022,29-Dec-2022,Agra Fort,7502,2022,"Financial Year (Apr - Mar), 2022",20221229,2022-12-29
India,2022,29-Dec-2022,Red Fort,11422,2022,"Financial Year (Apr - Mar), 2022",20221229,2022-12-29
India,2022,29-Dec-2022,Taj Mahal,32780,2022,"Financial Year (Apr - Mar), 2022",20221229,2022-12-29
India,2022,30-Dec-2022,Taj Mahal,0,2022,"Financial Year (Apr - Mar), 2022",20221230,2022-12-30
India,2022,30-Dec-2022,Qutub Minar,9132,2022,"Financial Year (Apr - Mar), 2022",20221230,2022-12-30
India,2022,30-Dec-2022,Agra Fort,5959,2022,"Financial Year (Apr - Mar), 2022",20221230,2022-12-30
India,2022,30-Dec-2022,Red Fort,12839,2022,"Financial Year (Apr - Mar), 2022",20221230,2022-12-30
India,2022,31-Dec-2022,Agra Fort,7288,2022,"Financial Year (Apr - Mar), 2022",20221231,2022-12-31
India,2022,31-Dec-2022,Qutub Minar,10197,2022,"Financial Year (Apr - Mar), 2022",20221231,2022-12-31
India,2022,31-Dec-2022,Taj Mahal,33339,2022,"Financial Year (Apr - Mar), 2022",20221231,2022-12-31
India,2022,31-Dec-2022,Red Fort,13875,2022,"Financial Year (Apr - Mar), 2022",20221231,2022-12-31
India,2023,01-Jan-2023,Red Fort,22480,2022,"Financial Year (Apr - Mar), 2022",20230101,2023-01-01
India,2023,01-Jan-2023,Qutub Minar,13970,2022,"Financial Year (Apr - Mar), 2022",20230101,2023-01-01
India,2023,01-Jan-2023,Agra Fort,11006,2022,"Financial Year (Apr - Mar), 2022",20230101,2023-01-01
India,2023,01-Jan-2023,Taj Mahal,41938,2022,"Financial Year (Apr - Mar), 2022",20230101,2023-01-01
India,2023,02-Jan-2023,Taj Mahal,24148,2022,"Financial Year (Apr - Mar), 2022",20230102,2023-01-02
India,2023,02-Jan-2023,Red Fort,0,2022,"Financial Year (Apr - Mar), 2022",20230102,2023-01-02
India,2023,02-Jan-2023,Qutub Minar,8286,2022,"Financial Year (Apr - Mar), 2022",20230102,2023-01-02
India,2023,02-Jan-2023,Agra Fort,5470,2022,"Financial Year (Apr - Mar), 2022",20230102,2023-01-02
India,2023,03-Jan-2023,Red Fort,8944,2022,"Financial Year (Apr - Mar), 2022",20230103,2023-01-03
India,2023,03-Jan-2023,Agra Fort,4395,2022,"Financial Year (Apr - Mar), 2022",20230103,2023-01-03
India,2023,03-Jan-2023,Qutub Minar,6325,2022,"Financial Year (Apr - Mar), 2022",20230103,2023-01-03
India,2023,03-Jan-2023,Taj Mahal,19500,2022,"Financial Year (Apr - Mar), 2022",20230103,2023-01-03
India,2023,04-Jan-2023,Agra Fort,11340,2022,"Financial Year (Apr - Mar), 2022",20230104,2023-01-04
